wavenumber_cm-1,intensity_normalized
1050.0,0.15769506766774677
1051.0,0.15240427336641557
1052.0,0.14778296020555595
1053.0,0.14410414646090852
1054.0,0.14165932413170546
1055.0,0.14077706008061583
1056.0,0.1418211303271688
1057.0,0.14516340296154545
1058.0,0.1511323544577374
1059.0,0.15994184441196363
1060.0,0.17160821098867116
1061.0,0.18586896175518045
1062.0,0.20212316408568642
1063.0,0.21941852330231137
1064.0,0.2365076483133951
1065.0,0.25198246791088436
1066.0,0.26447272977486563
1067.0,0.27286964391667085
1068.0,0.2765199402262779
1069.0,0.2753376715625025
1070.0,0.26980259021049785
1071.0,0.2608475653208546
1072.0,0.2496700996797454
1073.0,0.2375216958283086
1074.0,0.22552729219472478
1075.0,0.21456819883387646
1076.0,0.2052360369966966
1077.0,0.19784378203097278
1078.0,0.19247041967164552
1079.0,0.1890179977671942
1080.0,0.18726821756929185
1081.0,0.18693304354623874
1082.0,0.18769620548798238
1083.0,0.18924107942763596
1084.0,0.1912597735733029
1085.0,0.1934422712788956
1086.0,0.19545324173180098
1087.0,0.19691319726964437
1088.0,0.19740380354148027
1089.0,0.1965104079349478
1090.0,0.1938996182244699
1091.0,0.18941255567384027
1092.0,0.1831435666221262
1093.0,0.17547532381133868
1094.0,0.16705419819965597
1095.0,0.15870871259138816
1096.0,0.1513305879737479
1097.0,0.14574609447636946
1098.0,0.14260368809025525
1099.0,0.14229555982670963
1100.0,0.14492106521676415
1101.0,0.15029291903849856
1102.0,0.15798302229894046
1103.0,0.16740159216017317
1104.0,0.17789851380612634
1105.0,0.188869596459133
1106.0,0.19984583464404412
1107.0,0.21054512794305508
1108.0,0.22087532067583274
1109.0,0.23089248512599345
1110.0,0.24073258749191287
1111.0,0.25054081620623375
1112.0,0.2604174207015406
1113.0,0.2703848600999183
1114.0,0.2803667592146177
1115.0,0.29016377465316945
1116.0,0.299419288145325
1117.0,0.30758506256643087
1118.0,0.3139131465582736
1119.0,0.31750394264640097
1120.0,0.3174258657141642
1121.0,0.3128936540809806
1122.0,0.3034628072689934
1123.0,0.2891815890797809
1124.0,0.2706486893381665
1125.0,0.2489525500135932
1126.0,0.22550613683865148
1127.0,0.20182293987752375
1128.0,0.17929394158995549
1129.0,0.15901769227786097
1130.0,0.1417123516649902
1131.0,0.12771086195480108
1132.0,0.11701903533232168
1133.0,0.10940684970630471
1134.0,0.10450494812177227
1135.0,0.10188644485003927
1136.0,0.10112342604278857
1137.0,0.10181505812021217
1138.0,0.10358981975522578
1139.0,0.10608916510130845
1140.0,0.10894428410104569
1141.0,0.1117602507888183
1142.0,0.11412054017451963
1143.0,0.11561841087167918
1144.0,0.11591127879905024
1145.0,0.11478378854180209
1146.0,0.11219952008518186
1147.0,0.10832320230924028
1148.0,0.10350455147030771
1149.0,0.09822760167793083
1150.0,0.09304028572475956
1151.0,0.08848381163225175
1152.0,0.08503886930359994
1153.0,0.08309794507224887
1154.0,0.08296381293346089
1155.0,0.08486698622274239
1156.0,0.0889910441431224
1157.0,0.09549390432077574
1158.0,0.1045142460432237
1159.0,0.11615505042856258
1160.0,0.13044132356121624
1161.0,0.14725724716105404
1162.0,0.16627833219581573
1163.0,0.18692308156145904
1164.0,0.20835094569309015
1165.0,0.22952481165998798
1166.0,0.24933703261570858
1167.0,0.2667740250635494
1168.0,0.28107581295262285
1169.0,0.2918431869443245
1170.0,0.29906020477560624
1171.0,0.3030286914395577
1172.0,0.3042420999036664
1173.0,0.3032448995652325
1174.0,0.30052232317880656
1175.0,0.2964454325712462
1176.0,0.2912687788390974
1177.0,0.2851565620773313
1178.0,0.2782081204457476
1179.0,0.27046545764854385
1180.0,0.2619057785029054
1181.0,0.2524380354992924
1182.0,0.2419248712628723
1183.0,0.23023892842837504
1184.0,0.21734262503728458
1185.0,0.2033644387961891
1186.0,0.18864130069155596
1187.0,0.17370758024945487
1188.0,0.1592306238516162
1189.0,0.1459113991348707
1190.0,0.13437853615803527
1191.0,0.1251022803161746
1192.0,0.11834465187162765
1193.0,0.1141495575801045
1194.0,0.11236709221031449
1195.0,0.112701874054893
1196.0,0.11477469520366133
1197.0,0.11818739482287981
1198.0,0.12258108147256568
1199.0,0.1276781691343407
1200.0,0.1333009696898698
1201.0,0.13936490723641468
1202.0,0.1458516107853193
1203.0,0.15277290278809866
1204.0,0.1601375771473094
1205.0,0.16792777609098472
1206.0,0.17608334734659825
1207.0,0.18448605394717796
1208.0,0.1929357706863356
1209.0,0.201118972422516
1210.0,0.2085819272555806
1211.0,0.21472964207410222
1212.0,0.2188700004774933
1213.0,0.2203087853412826
1214.0,0.21848018262739294
1215.0,0.21307851013303883
1216.0,0.20414991591885132
1217.0,0.19211217937545458
1218.0,0.177693400270617
1219.0,0.16180689873657741
1220.0,0.14539904687499774
1221.0,0.12931163647711363
1222.0,0.11419022665867438
1223.0,0.10045061729781055
1224.0,0.0882960396352689
1225.0,0.07776526780304399
1226.0,0.06878955064041717
1227.0,0.06124208267517743
1228.0,0.054972862594955194
1229.0,0.049829487438935595
1230.0,0.04566820312907109
1231.0,0.04235959745092884
1232.0,0.03979157870420695
1233.0,0.037870701855349014
1234.0,0.036522391341001735
1235.0,0.03569086767996831
1236.0,0.03533977108699945
1237.0,0.03545403174826879
1238.0,0.03604258992717129
1239.0,0.037140708984464955
1240.0,0.03881033924601424
1241.0,0.041137255690083405
1242.0,0.04422404426144015
1243.0,0.048178048261837914
1244.0,0.05309327908900014
1245.0,0.05902584660252188
1246.0,0.06596454412546185
1247.0,0.0738018960533404
1248.0,0.08231494110037187
1249.0,0.09116691269816667
1250.0,0.09993855405664308
1251.0,0.10819047740756128
1252.0,0.115547675426519
1253.0,0.12178798989093483
1254.0,0.12691224253095695
1255.0,0.13117702940679152
1256.0,0.13508069744519943
1257.0,0.13930468224284853
1258.0,0.1446214012476735
1259.0,0.15178346714765298
1260.0,0.161407841702902
1261.0,0.17386623681584343
1262.0,0.18919328164812857
1263.0,0.20702756209250223
1264.0,0.22660435064578935
1265.0,0.24681695688710087
1266.0,0.266351805087697
1267.0,0.28388145264789194
1268.0,0.29827702657638716
1269.0,0.3087877814641027
1270.0,0.31513943342348905
1271.0,0.31752590685107557
1272.0,0.31650312872591274
1273.0,0.3128243934058636
1274.0,0.3072712725032701
1275.0,0.3005264315489847
1276.0,0.29311008127022403
1277.0,0.28537309707496966
1278.0,0.2775209605960967
1279.0,0.26964109483634163
1280.0,0.26171946449810046
1281.0,0.2536503222756743
1282.0,0.24525409859310726
1283.0,0.2363163309764886
1284.0,0.22664738564145784
1285.0,0.21614732381275487
1286.0,0.20485242144164983
1287.0,0.19294460072599096
