raman_shift_cm-1,mean_intensity,std_dev
687.0,0.05044797880101696,0.020631028219481685
688.0,0.048223946120136904,0.024393167735696192
689.0,0.044822361485084956,0.02721873451130133
690.0,0.046063937864991085,0.032923372875008156
691.0,0.05168884032722551,0.03558324838489314
692.0,0.05683764225992569,0.031107141475939744
693.0,0.061906389216378685,0.02335114406396722
694.0,0.07069965471781733,0.018863349111033375
695.0,0.08122653631923363,0.01691695712502537
696.0,0.09745946584382537,0.015177418622113992
697.0,0.11994318900999895,0.014839639098059167
698.0,0.14442702783410305,0.01696497418936363
699.0,0.17377338419957133,0.020059008789822003
700.0,0.20607275129774819,0.0207175854080671
701.0,0.2319101450538052,0.022358239954390062
702.0,0.24774305143399653,0.023915926429269856
703.0,0.2531976711617979,0.021378209627012097
704.0,0.24520871375795966,0.016934369247486494
705.0,0.22124578263816216,0.01801160600481546
706.0,0.1890143518299981,0.02242250786803737
707.0,0.16144713866082905,0.028240136174063266
708.0,0.13867615803753802,0.032097397471635675
709.0,0.11658733522894166,0.03156180668601728
710.0,0.09734217493754906,0.02752791399618332
711.0,0.08178035393062105,0.02293054197953876
712.0,0.0691398018185172,0.021110848403396765
713.0,0.05763365769938049,0.02255441821787552
714.0,0.044950779158772616,0.02545371754100346
715.0,0.03268674591724761,0.0270430433526527
716.0,0.026102149871805154,0.02710621228826441
717.0,0.026766022174872978,0.026819553088435345
718.0,0.02698375734977336,0.025938893118408364
719.0,0.026158691988759947,0.022857739746856426
720.0,0.028334171619987615,0.018810565242606946
721.0,0.03337196217297455,0.015041944410675452
722.0,0.038144330364555785,0.01492904298010517
723.0,0.04080347056228501,0.01653035365480393
724.0,0.03974595312748159,0.017151829438316054
725.0,0.03818036270730824,0.017640954547894903
726.0,0.03836276067906341,0.016556973681912963
727.0,0.03864617455083616,0.01494189012933639
728.0,0.04268632894858691,0.01582990214390864
729.0,0.04920755307681203,0.015458364345570432
730.0,0.05541891187160889,0.013146885814885061
731.0,0.06391344686804397,0.012733889721773627
732.0,0.07193340204473321,0.01477533710510907
733.0,0.07596060138041247,0.016850934804336647
734.0,0.07737075517150054,0.01713495633937165
735.0,0.07927934467687302,0.0168044794490399
736.0,0.08621801057006688,0.01728122785989733
737.0,0.09908925132925417,0.018442399716859265
738.0,0.11310685257962694,0.021101684067861788
739.0,0.12701350834469072,0.023647118010898173
740.0,0.14610412032797918,0.0262187875183844
741.0,0.16700518671332557,0.02681230402873803
742.0,0.183402070719935,0.024127663237449935
743.0,0.19311867329869684,0.021354638869419358
744.0,0.19711363556751982,0.02103313528118168
745.0,0.19570837946913242,0.02265734149581797
746.0,0.18763154632855497,0.024146303047037024
747.0,0.1705084835571239,0.024030923746014832
748.0,0.14617772914041155,0.02472760862537957
749.0,0.12347595036947127,0.02507804955399089
750.0,0.10352740709187742,0.022804880761300682
751.0,0.08340400545348152,0.02040150281484137
752.0,0.06600810027014822,0.01917991674207807
753.0,0.05289751773415978,0.02075419758330985
754.0,0.04349356559662938,0.022856764839919413
755.0,0.037559903027174484,0.023334351160365144
756.0,0.03356127165930338,0.022659924544241563
757.0,0.03304838128269615,0.02181757365052305
758.0,0.03511659587224083,0.021548575715306516
759.0,0.03659379762818086,0.021265389939588923
760.0,0.036240623874139254,0.0202037587241271
761.0,0.03730198834652864,0.01996530313711574
762.0,0.04237251011603534,0.019929954647536486
763.0,0.04534731360136517,0.020451427050246305
764.0,0.04347301814735854,0.01993075004672082
765.0,0.042035277158721365,0.019191838822587175
766.0,0.04479689362340392,0.020335940777710296
767.0,0.05739603534015114,0.02137230676766859
768.0,0.07190211627833755,0.021595676815240335
769.0,0.083920139498675,0.020881372578364123
770.0,0.09414696751543056,0.02007446000454175
771.0,0.1018568473473504,0.020743448881810657
772.0,0.10377328698944938,0.02178943297269054
773.0,0.09545236863903775,0.025479866305716692
774.0,0.08054088271160816,0.028615763003128975
775.0,0.06200493739584364,0.028563963987652922
776.0,0.042086048078724896,0.025725755763486603
777.0,0.03319818701429545,0.02101117464574657
778.0,0.02952264782635481,0.0194927598401632
779.0,0.02463108571543372,0.020747186602233885
780.0,0.021941125512194043,0.020238985514306904
781.0,0.0216303755263096,0.018748310662973423
782.0,0.02267589127810929,0.01589582440612571
783.0,0.02643464781447822,0.015257251226943788
784.0,0.02918068141250676,0.01678117217084095
785.0,0.027878735743830017,0.01644267509905845
786.0,0.02650937703473287,0.013613276452528121
787.0,0.02966389825394678,0.014938263272272198
788.0,0.031802118871289496,0.01854832504273276
789.0,0.030761674080141254,0.020037733179974707
790.0,0.03055604888272031,0.021432116096622513
791.0,0.03141816830146157,0.02002187132431309
792.0,0.03277804118056577,0.016499707058823938
793.0,0.033226318174376455,0.0146314108911254
794.0,0.03540288665933461,0.015036667882983688
795.0,0.04050022308655844,0.015795442570172315
796.0,0.04409878290160491,0.016916105063911394
