raman_shift (cm-1),normalized_intensity
1434.31199950476,0.3006578580361504
1435.76969290068,0.33773002689331627
1437.22686027369,0.35711675822640027
1438.68350183777,0.3812032498502973
1440.13961780675,0.39449572755838347
1441.59520839436,0.39205037676550636
1443.05027381419,0.39609174223476845
1444.5048142797,0.4091976414341965
1445.95883000423,0.43836661052674863
1447.41232120099,0.4664485835302057
1448.86528808306,0.4991137564890877
1450.3177308634,0.5040130814308128
1451.76964975483,0.5109297313304
1453.22104497006,0.5019665170068358
1454.67191672166,0.47008713611445446
1456.12226522207,0.4190215400694502
1457.57209068362,0.377075737261192
1459.0213933185,0.33804809304162897
1460.47017333878,0.3046697058485288
1461.9184309564,0.27660279586520925
1463.36616638317,0.25100513239261774
1464.81337983079,0.23644461000312253
1466.26007151082,0.22723992614249783
1467.70624163469,0.21207396373124957
1469.15189041371,0.1991360099935277
1470.59701805907,0.18748484275148208
1472.04162478183,0.16527603467738633
1473.48571079292,0.15555127670954524
1474.92927630314,0.13419579812254132
1476.37232152319,0.11675658534125007
1477.81484666361,0.0896333486686618
1479.25685193484,0.07571225177185045
1480.69833754718,0.05905079356195038
1482.13930371082,0.03952554736844943
1483.57975063581,0.033930592612091276
1485.01967853208,0.023531708665677498
1486.45908760943,0.007590334804221079
1487.89797807756,0.008860790955562041
1489.336350146,0.004612254654970476
1490.7742040242,0.0020030279815812517
1492.21153992146,0.0
1493.64835804696,0.0
1495.08465860977,0.0
1496.52044181881,0.0
1497.9557078829,0.0
1499.39045701072,0.0
1500.82468941082,0.0
1502.25840529165,0.0
1503.69160486153,0.0
1505.12428832864,0.0
1506.55645590104,0.0
1507.98810778668,0.0
1509.41924419338,0.0
1510.84986532883,0.0
1512.2799714006,0.0
1513.70956261615,0.0
1515.13863918279,0.0017958839023741546
1516.56720130773,0.0
1517.99524919805,0.0
1519.4227830607,0.0
1520.84980310252,0.0
1522.27630953022,0.0017823720086980863
1523.70230255038,0.0
1525.12778236947,0.0
1526.55274919384,0.015354790106121176
1527.97720322969,0.019988817866416122
1529.40114468314,0.01235243045211201
1530.82457376015,0.008971680854902712
1532.24749066658,0.01309006721110335
1533.66989560815,0.009372410614847096
1535.09178879049,0.010150447882923559
1536.51317041907,0.01630689443986575
1537.93404069926,0.016112798325304958
1539.3543998363,0.030999962905936027
1540.77424803532,0.05415532973272615
1542.19358550131,0.05737518029434551
1543.61241243916,0.05694727561443466
1545.03072905361,0.058217318219524486
1546.44853554932,0.06417022537305703
1547.86583213078,0.059764827159745314
1549.28261900239,0.055903174114498695
1550.69889636843,0.049402058324517814
1552.11466443305,0.05193748943959432
1553.52992340027,0.05192072462625947
1554.94467347401,0.045283036672766334
1556.35891485805,0.04036964214393651
1557.77264775607,0.035039971242580306
1559.1858723716,0.022952377831788176
1560.59858890807,0.018182491257738197
1562.0107975688,0.007642609450496085
1563.42249855697,0.01121651754000617
1564.83369207563,0.014141827586603713
1566.24437832774,0.027460806226107668
