wavenumber_cm-1,intensity_normalized
884.0,0.05420073332584527
885.0,0.05713382194903654
886.0,0.06094453390592698
887.0,0.06538942590913249
888.0,0.07016619498755994
889.0,0.07493976577455404
890.0,0.07938774885845683
891.0,0.08325206405085732
892.0,0.08637823307339752
893.0,0.08872589184074167
894.0,0.09034374343586336
895.0,0.09131604865921202
896.0,0.09170000883302001
897.0,0.0914784325632358
898.0,0.09054720153168133
899.0,0.08874389368213033
900.0,0.08590784204746894
901.0,0.08194960838330041
902.0,0.07690437031853561
903.0,0.0709502221882895
904.0,0.06438578974386994
905.0,0.05757609502401319
906.0,0.050885509990973146
907.0,0.044618593001529774
908.0,0.0389838981916617
909.0,0.03408580817585423
910.0,0.029939606855329707
911.0,0.02649905073955024
912.0,0.023685023931487987
913.0,0.021407451902949223
914.0,0.01957796512150843
915.0,0.018115198423296733
916.0,0.016946505696509916
917.0,0.016009211055004396
918.0,0.015252459635850816
919.0,0.01463881361630233
920.0,0.01414405330674699
921.0,0.013754370222053275
922.0,0.01346161930588428
923.0,0.013258514397936296
924.0,0.013135831796884373
925.0,0.01308270647277889
926.0,0.013089511768884498
927.0,0.013151492652642038
928.0,0.013271003710552308
929.0,0.01345706389985228
930.0,0.013722515800155771
931.0,0.014080512409345082
932.0,0.014542563954428047
933.0,0.015119672701021707
934.0,0.01582654176913082
935.0,0.016687313892312556
936.0,0.01774063652105772
937.0,0.019042429093407358
938.0,0.020666164836736806
939.0,0.022701793537918076
940.0,0.025254579380283804
941.0,0.028443667955273047
942.0,0.03239772776949011
943.0,0.037243077399925356
944.0,0.04308010312617477
945.0,0.049947499211044216
946.0,0.057780272965421056
947.0,0.06637407925448377
948.0,0.07537181532613928
949.0,0.08428564472915002
950.0,0.09255813644717786
951.0,0.09965256584652048
952.0,0.10514977031760506
953.0,0.1088229923935389
954.0,0.11066649379093015
955.0,0.11086788529708608
956.0,0.10973319863557995
957.0,0.10759026684521177
958.0,0.10470315677933734
959.0,0.10122513759467511
960.0,0.09720213588476605
961.0,0.09261931065108406
962.0,0.08746818744973153
963.0,0.08180653548297034
964.0,0.07578913271522177
965.0,0.06966121998016711
966.0,0.06372139680149166
967.0,0.058270756945777956
968.0,0.05356689532984999
969.0,0.04979573500945183
970.0,0.04706476491772089
971.0,0.04541302487879281
972.0,0.04482936817650745
973.0,0.04527169812083041
974.0,0.04668389327543071
975.0,0.04901074215700697
976.0,0.052211958861773114
977.0,0.05627400886951198
978.0,0.06121509984290663
979.0,0.06707739469908884
980.0,0.07390349556900905
981.0,0.08170124124808224
982.0,0.09040875200310688
983.0,0.09987582117954345
984.0,0.10987448234293994
985.0,0.12014045541722107
986.0,0.13043206630340884
987.0,0.14058111954272484
988.0,0.15050806376693543
989.0,0.160184925725807
990.0,0.16955112863519056
991.0,0.178410977170432
